runtime,#high-level expanded,#high-level generated,#low-level expanded,#low-level generated,solution cost,min f value,root g value,root f value,#adopt bypasses,standard conflicts,rectangle conflicts,corridor conflicts,target conflicts,mutex conflicts,#merge MDDs,#solve 2 agents,#memoization,runtime of building heuristic graph,runtime of solving MVC,runtime of detecting conflicts,runtime of rectangle conflicts,runtime of corridor conflicts,runtime of mutex conflicts,runtime of building MDDs,runtime of building constraint tables,runtime of building CATs,runtime of path finding,runtime of generating child nodes,preprocessing runtime,solver name,instance name,number of agents,decompTime,MaxCompRuntime
0.004965,1,3,1094,3346,336,336,334,336,0,0,0,1,0,0,0,2,0,0.002531,1e-06,7e-06,0,0.00023,0,0.000484,1e-06,9.8e-05,0.001082,0.001089,0.002573,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-4.scen:,5,110
0.006041,3,7,2952,8979,473,473,467,469,0,0,0,1,2,0,0,0,0,2e-06,7e-06,1.6e-05,0,0.000811,0,0.000506,5e-06,0.000273,0.003232,0.003254,0.002549,CG+GR+DC+T+BP with AStar,scens/den312d-even-13.scen:,5,00
0.003995,2,6,1585,4930,723,723,723,723,0,1,0,1,0,0,0,0,0,0,0,1.9e-05,0,0,0,0,3e-06,0.000111,0.001933,0.001941,0.006174,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-3.scen:,10,420.003977
0.004973,1,3,1094,3346,336,336,334,336,0,0,0,1,0,0,0,2,0,0.002535,1e-06,8e-06,0,0.000229,0,0.000468,1e-06,9.7e-05,0.001105,0.001112,0.002565,WDG+GR+GC+T+BP with AStar,scens/den312d-even-4.scen:,5,00
0.000114,0,2,84,232,192,192,192,192,0,0,0,0,0,0,0,0,0,0,0,2e-06,0,0,0,0,0,0,0,0,0.003568,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-23.scen:,5,260.00011
0.12278,38,76,58339,129491,1639,1639,1638,1639,13,24,5,5,3,0,0,0,0,2e-06,6e-06,0.000943,7.5e-05,0,0,0.000124,0.000135,0.002527,0.071807,0.075307,0.02069,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-20.scen:,30,390.122179
0.000595,0,2,322,1252,310,310,310,310,0,0,0,0,0,0,0,0,0,0,0,6e-06,0,0,0,0,0,0,0,0,0.004753,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-24.scen:,5,350.00059
0.021072,9,18,8811,25341,915,915,915,915,7,2,2,3,1,0,0,0,0,0,0,0.000166,0,0,0,0,3.3e-05,0.000776,0.01053,0.010685,0.009196,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-22.scen:,15,240.021042
0.006055,3,7,2822,9688,723,723,721,722,1,1,0,2,0,0,0,0,0,2e-06,4e-06,3.8e-05,3e-05,0.000477,0,0.001015,4e-06,0.00019,0.002838,0.002872,0.003714,CG+GR+GC+T+BP with AStar,scens/den312d-even-3.scen:,10,00
0.000346,0,1,197,739,192,192,192,192,0,0,0,0,0,0,0,0,0,0,0,2e-06,0,0,0,0,0,0,0,0,0.002551,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-23.scen:,5,140
0.000259,0,2,155,492,310,310,310,310,0,0,0,0,0,0,0,0,0,0,0,4e-06,0,0,0,0,0,0,0,0,0.003488,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-24.scen:,5,380.000254
0.000283,0,1,197,739,192,192,192,192,0,0,0,0,0,0,0,0,0,0,0,2e-06,0,0,0,0,0,0,0,0,0.001618,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-23.scen:,5,120
0.000156,0,2,155,492,310,310,310,310,0,0,0,0,0,0,0,0,0,0,0,2e-06,0,0,0,0,0,0,0,0,0.002187,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-24.scen:,5,220.000153
0.000346,0,1,197,739,192,192,192,192,0,0,0,0,0,0,0,0,0,0,0,2e-06,0,0,0,0,0,0,0,0,0.002479,CG+GR+DC+T+BP with AStar,scens/den312d-even-23.scen:,5,00
0.000583,0,1,322,1252,310,310,310,310,0,0,0,0,0,0,0,0,0,0,0,3e-06,0,0,0,0,0,0,0,0,0.002562,WDG+GR+GC+T+BP with AStar,scens/den312d-even-24.scen:,5,00
0.050371,34,68,25575,78923,2300,2300,2300,2300,13,17,0,14,2,0,0,0,0,3e-06,3e-06,0.000895,0,1e-06,0,0.00011,6.1e-05,0.002387,0.026265,0.027102,0.024377,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-3.scen:,35,410.050001
0.000289,0,2,173,584,202,202,202,202,0,0,0,0,0,0,0,0,0,0,0,3e-06,0,0,0,0,0,0,0,0,0.00369,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-2.scen:,5,300.000285
0.01349,9,18,8811,25341,915,915,915,915,7,2,2,3,1,0,0,0,0,0,0,0.000115,0,0,0,0,2.3e-05,0.000583,0.007,0.007109,0.010684,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-22.scen:,15,460.013462
0.079853,15,30,11759,38161,1765,1765,1765,1765,8,5,0,8,1,0,0,0,0,0,0,0.000425,0,0,0,0,2.7e-05,0.00127,0.011281,0.011672,0.019511,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-3.scen:,25,880.079756
0.000423,0,2,244,913,271,271,271,271,0,0,0,0,0,0,0,0,0,0,0,4e-06,0,0,0,0,0,0,0,0,0.003091,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-8.scen:,5,290.000418
0.000336,0,1,207,725,202,202,202,202,0,0,0,0,0,0,0,0,0,0,0,3e-06,0,0,0,0,0,0,0,0,0.001727,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-2.scen:,5,100
0.010001,8,18,4537,15017,681,681,681,681,3,3,1,4,0,0,0,0,0,0,0,7.8e-05,0,0,0,0,1.7e-05,0.000524,0.004587,0.004664,0.010439,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-5.scen:,10,420.009989
0.000212,0,2,206,734,271,271,271,271,0,0,0,0,0,0,0,0,0,0,0,2e-06,0,0,0,0,0,0,0,0,0.002637,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-8.scen:,5,420.000209
0.000369,0,1,207,725,202,202,202,202,0,0,0,0,0,0,0,0,0,0,0,2e-06,0,0,0,0,0,0,0,0,0.002521,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-2.scen:,5,90
0.000298,0,2,206,734,271,271,271,271,0,0,0,0,0,0,0,0,0,0,0,4e-06,0,0,0,0,0,0,0,0,0.003562,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-8.scen:,5,370.000294
0.000296,0,1,276,1058,271,271,271,271,0,0,0,0,0,0,0,0,0,0,0,2e-06,0,0,0,0,0,0,0,0,0.001587,WDG+GR+GC+T+BP with AStar,scens/den312d-even-8.scen:,5,00
0.000364,0,1,207,725,202,202,202,202,0,0,0,0,0,0,0,0,0,0,0,2e-06,0,0,0,0,0,0,0,0,0.002557,CG+GR+DC+T+BP with AStar,scens/den312d-even-2.scen:,5,00
0.000238,0,2,137,481,360,360,360,360,0,0,0,0,0,0,0,0,0,0,0,4e-06,0,0,0,0,0,0,0,0,0.00357,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-18.scen:,5,340.000232
0.000191,0,2,194,673,224,224,224,224,0,0,0,0,0,0,0,0,0,0,0,2e-06,0,0,0,0,0,0,0,0,0.00238,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-19.scen:,5,270.000188
0.010605,10,20,4732,15831,681,681,681,681,4,3,1,4,1,0,0,0,0,0,1e-06,7.2e-05,0.000364,0,0,0.000168,1.4e-05,0.000514,0.004582,0.004661,0.008128,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-5.scen:,10,280.009925
0.156101,12,24,13934,39457,1988,1988,1988,1988,5,1,1,8,1,0,0,0,0,0,0,0.000612,0,0,0,0,4.1e-05,0.001379,0.016513,0.017169,0.031228,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-22.scen:,30,400.155973
0.000307,0,1,229,843,224,224,224,224,0,0,0,0,0,0,0,0,0,0,0,2e-06,0,0,0,0,0,0,0,0,0.001528,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-19.scen:,5,100
0.000656,0,1,365,1522,360,360,360,360,0,0,0,0,0,0,0,0,0,0,0,4e-06,0,0,0,0,0,0,0,0,0.002585,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-18.scen:,5,110
