runtime,#high-level expanded,#high-level generated,#low-level expanded,#low-level generated,solution cost,min f value,root g value,root f value,#adopt bypasses,standard conflicts,rectangle conflicts,corridor conflicts,target conflicts,mutex conflicts,#merge MDDs,#solve 2 agents,#memoization,runtime of building heuristic graph,runtime of solving MVC,runtime of detecting conflicts,runtime of rectangle conflicts,runtime of corridor conflicts,runtime of mutex conflicts,runtime of building MDDs,runtime of building constraint tables,runtime of building CATs,runtime of path finding,runtime of generating child nodes,preprocessing runtime,solver name,instance name,number of agents,decompTime,MaxCompRuntime
0.014763,3,8,3005,9081,473,473,473,473,0,0,0,1,2,0,0,0,0,0,0,2.1e-05,0,0,0,0,3e-06,0.000238,0.002161,0.002185,0.004272,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-13.scen:,5,12,0.014757
0.013504,8,14,8448,25066,1322,1322,1310,1315,4,0,0,3,3,0,0,0,0,0.0001,3.5e-05,0.000147,3e-05,0.001121,0,0.001585,1.3e-05,0.000576,0.007217,0.007462,0.01054,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-4.scen:,20,11,0.005333
0.002038,4,8,1349,4876,780,780,778,779,2,0,0,0,3,0,0,0,0,0,3e-06,5e-05,5.4e-05,0,0,0.000296,3e-06,0.00013,0.00098,0.001,0.007656,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-24.scen:,15,13,0.001163
0.002761,2,6,760,2859,594,594,594,594,0,2,0,0,0,0,0,1,0,0.000307,2e-06,2.3e-05,0,0,0,0.000162,1e-06,9.2e-05,0.000663,0.000695,0.007866,WDG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-18.scen:,10,11,0.002054
0.002581,1,3,873,3649,594,594,594,594,0,1,0,0,0,0,0,1,0,0.000597,3e-06,1.9e-05,3.9e-05,0,0,0.000188,2e-06,5.4e-05,0.000393,0.000401,0.005135,WDG+GR+DC+T+BP with AStar,scens/den312d-even-18.scen:,10,0,0
0.003008,3,7,1413,5307,780,780,776,778,0,0,0,0,3,0,0,0,0,1e-06,6e-06,4.3e-05,0,1e-06,0,0.000164,5e-06,0.000147,0.001019,0.001047,0.007581,CG+GR+GC+T+BP with AStar,scens/den312d-even-24.scen:,15,0,0
0.014603,3,8,3005,9081,473,473,473,473,0,0,0,1,2,0,0,0,0,0,0,2e-05,0,0,0,0,4e-06,0.000312,0.003162,0.003187,0.004732,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-13.scen:,5,14,0.014598
0.011803,7,12,6391,18520,1322,1322,1318,1320,2,0,0,3,2,0,0,0,0,8.7e-05,1.2e-05,0.000134,0,0.000403,0,0.000859,8e-06,0.000478,0.007105,0.007313,0.011492,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-4.scen:,20,15,0.005804
0.00106,0,2,574,2358,575,575,575,575,0,0,0,0,0,0,0,0,0,0,0,1.9e-05,0,0,0,0,0,0,0,0,0.010534,WDG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-17.scen:,10,16,0.001047
0.002775,2,4,1237,5116,825,825,825,825,1,1,0,0,0,0,0,0,0,0,0,6.1e-05,0,0,0,0,2e-06,9e-05,0.000689,0.000706,0.015703,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-8.scen:,15,13,0.002746
0.017021,3,7,3005,9081,473,473,467,471,0,0,0,1,2,0,0,5,0,0.01075,1.2e-05,1.8e-05,0,0.00062,0,0.000439,5e-06,0.000309,0.0034,0.003426,0.00259,WDG+GR+GC+T+BP with AStar,scens/den312d-even-13.scen:,5,0,0
0.002969,2,4,662,2702,575,575,575,575,1,0,0,0,1,0,0,3,0,0.001168,5e-06,2.8e-05,0,2e-06,0,0.000437,4e-06,0.000102,0.000515,0.000532,0.008542,WDG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-17.scen:,10,15,0.000799
0.012558,7,13,7596,22820,1322,1322,1310,1315,1,1,0,3,2,0,0,0,0,0.000103,2.3e-05,0.000123,0,0.000994,0,0.001375,1.2e-05,0.000474,0.006451,0.006627,0.010512,CG+GR+DC+T+BP with AStar,scens/den312d-even-4.scen:,20,0,0
0.00015,0,2,84,232,192,192,192,192,0,0,0,0,0,0,0,0,0,0,0,3e-06,0,0,0,0,0,0,0,0,0.003618,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-23.scen:,5,12,0.000146
0.000351,0,1,197,739,192,192,192,192,0,0,0,0,0,0,0,0,0,0,0,2e-06,0,0,0,0,0,0,0,0,0.002547,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-23.scen:,5,9,0
0.003982,4,6,1531,6210,825,825,824,825,4,2,0,0,0,0,0,0,0,0,5e-06,7.3e-05,2.9e-05,1e-06,0,0.000593,6e-06,0.000203,0.001653,0.001701,0.012734,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-8.scen:,15,15,0.002287
0.002225,2,4,662,2702,575,575,575,575,1,0,0,0,1,0,0,3,0,0.0007,3e-06,2.4e-05,0,1e-06,0,0.000436,1e-06,5.9e-05,0.000282,0.000292,0.008564,WDG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-17.scen:,10,14,0.000767
0.000373,0,1,197,739,192,192,192,192,0,0,0,0,0,0,0,0,0,0,0,2e-06,0,0,0,0,0,0,0,0,0.002973,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-23.scen:,5,9,0
0.000813,0,1,599,2465,575,575,575,575,0,0,0,0,0,0,0,0,0,0,0,8e-06,0,0,0,0,0,0,0,0,0.003475,WDG+GR+DC+T+BP with AStar,scens/den312d-even-17.scen:,10,0,0
0.000376,0,1,197,739,192,192,192,192,0,0,0,0,0,0,0,0,0,0,0,3e-06,0,0,0,0,0,0,0,0,0.002714,WDG+GR+GC+T+BP with AStar,scens/den312d-even-23.scen:,5,0,0
0.006252,6,12,3616,13057,1186,1186,1186,1186,3,1,0,2,2,0,0,0,0,0,0,0.000127,0,0,0,0,5e-06,0.000228,0.002312,0.002392,0.014033,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-24.scen:,20,12,0.006218
0.000278,0,2,173,584,202,202,202,202,0,0,0,0,0,0,0,0,0,0,0,3e-06,0,0,0,0,0,0,0,0,0.003693,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-2.scen:,5,11,0.000274
0.003256,4,6,1358,5393,825,825,824,825,3,2,0,0,0,0,0,0,0,0,5e-06,7.3e-05,2.7e-05,1e-06,0,0.000393,7e-06,0.000167,0.001485,0.001522,0.011518,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-8.scen:,15,18,0.001959
0.000349,0,1,207,725,202,202,202,202,0,0,0,0,0,0,0,0,0,0,0,2e-06,0,0,0,0,0,0,0,0,0.002799,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-2.scen:,5,8,0
0.004585,1,4,1328,4313,564,564,564,564,0,0,0,0,1,0,0,0,0,0,0,2.9e-05,0,0,0,0,2e-06,0.000106,0.001227,0.001236,0.010817,WDG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-10.scen:,10,12,0.004572
0.00039,0,1,207,725,202,202,202,202,0,0,0,0,0,0,0,0,0,0,0,2e-06,0,0,0,0,0,0,0,0,0.00266,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-2.scen:,5,9,0
0.002453,2,3,1601,6620,825,825,824,825,5,1,0,0,0,0,0,0,0,1e-06,2e-06,4.2e-05,5.4e-05,2e-06,0,0.00039,3e-06,0.000127,0.00075,0.00078,0.004949,CG+GR+GC+T+BP with AStar,scens/den312d-even-8.scen:,15,0,0
0.000358,0,1,207,725,202,202,202,202,0,0,0,0,0,0,0,0,0,0,0,2e-06,0,0,0,0,0,0,0,0,0.002573,WDG+GR+GC+T+BP with AStar,scens/den312d-even-2.scen:,5,0,0
0.006167,8,14,3503,12473,1186,1186,1186,1186,2,2,0,2,2,0,0,0,0,3e-06,3e-06,0.000107,4.5e-05,0,0,0.00036,6e-06,0.000233,0.002356,0.002425,0.011705,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-24.scen:,20,11,0.005368
0.000305,0,2,194,673,224,224,224,224,0,0,0,0,0,0,0,0,0,0,0,3e-06,0,0,0,0,0,0,0,0,0.003503,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-19.scen:,5,11,0.000301
0.008211,3,6,2123,6077,564,564,562,564,1,0,0,0,2,0,0,2,0,0.002227,4e-06,3e-05,0,1e-06,0,0.000444,4e-06,0.000282,0.002747,0.002774,0.007421,WDG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-10.scen:,10,14,0.003866
0.000443,0,1,229,843,224,224,224,224,0,0,0,0,0,0,0,0,0,0,0,3e-06,0,0,0,0,0,0,0,0,0.002896,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-19.scen:,5,9,0
0.000236,0,1,229,843,224,224,224,224,0,0,0,0,0,0,0,0,0,0,0,1e-06,0,0,0,0,0,0,0,0,0.001519,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-19.scen:,5,6,0
0.000232,0,1,229,843,224,224,224,224,0,0,0,0,0,0,0,0,0,0,0,2e-06,0,0,0,0,0,0,0,0,0.001526,WDG+GR+GC+T+BP with AStar,scens/den312d-even-19.scen:,5,0,0
0.011862,7,14,4434,15346,963,963,963,963,4,3,0,3,0,0,0,0,0,0,0,0.000183,0,0,0,0,1.5e-05,0.000436,0.00535,0.005478,0.015702,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-18.scen:,15,13,0.011789
0.002252,1,4,996,3298,303,303,303,303,0,1,0,0,0,0,0,0,0,0,0,6e-06,0,0,0,0,2e-06,2.6e-05,0.000543,0.000547,0.003174,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-21.scen:,5,7,0.002249
0.006828,3,6,2123,6077,564,564,562,564,1,0,0,0,2,0,0,2,0,0.001373,2e-06,4.6e-05,0,0,0,0.000356,2e-06,0.000225,0.002274,0.002294,0.008315,WDG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-10.scen:,10,12,0.003996
0.013785,9,18,4466,15406,1186,1186,1184,1185,3,2,0,3,3,0,0,0,0,6e-06,7e-06,0.000189,7.4e-05,0,0,0.000678,1.4e-05,0.000562,0.005865,0.006018,0.018152,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-24.scen:,20,13,0.012121
0.002788,1,3,1333,4304,564,564,562,564,0,0,0,0,1,0,0,1,0,0.000995,1e-06,1.1e-05,0,0,0,0.000171,0,7.5e-05,0.000959,0.000967,0.003031,WDG+GR+DC+T+BP with AStar,scens/den312d-even-10.scen:,10,0,0
0.002187,1,4,542,2191,303,303,303,303,0,1,0,0,0,0,0,1,0,0.000776,2e-06,9e-06,4.4e-05,0,0,0.000355,0,5.8e-05,0.00038,0.000387,0.005268,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-21.scen:,5,12,0.00061
0.18365,15,28,20379,47138,1987,1987,1986,1987,4,5,1,3,4,0,0,4,0,0.001662,8e-06,0.000369,6.7e-05,0,0,0.000872,2.5e-05,0.001453,0.017153,0.017454,0.024577,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-15.scen:,30,15,0.180291
0.002105,1,4,542,2191,303,303,303,303,0,1,0,0,0,0,0,1,0,0.000759,1e-06,8e-06,4e-05,1e-06,0,0.00034,1e-06,5.4e-05,0.000358,0.000364,0.005214,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-21.scen:,5,12,0.000587
0.006376,6,11,3616,13057,1186,1186,1180,1183,3,1,0,2,2,0,0,0,0,2e-05,1.8e-05,9.5e-05,0.000263,0.00035,0,0.001402,8e-06,0.000233,0.002467,0.002555,0.006681,CG+GR+DC+T+BP with AStar,scens/den312d-even-24.scen:,20,0,0
0.002157,1,3,996,3298,303,303,303,303,0,1,0,0,0,0,0,1,0,0.000901,1e-06,5e-06,0,1e-06,0,0.000278,1e-06,2.8e-05,0.000477,0.000483,0.001789,WDG+GR+GC+T+BP with AStar,scens/den312d-even-21.scen:,5,0,0
0.00024,0,2,134,484,175,175,175,175,0,0,0,0,0,0,0,0,0,0,0,3e-06,0,0,0,0,0,0,0,0,0.00405,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-9.scen:,5,11,0.000236
0.014298,2,4,2124,6559,636,636,636,636,1,0,0,1,0,0,0,0,0,0,0,3.1e-05,0,0,0,0,2e-06,0.000121,0.00123,0.001286,0.010161,WDG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-6.scen:,10,13,0.014288
0.00035,0,1,180,717,175,175,175,175,0,0,0,0,0,0,0,0,0,0,0,2e-06,0,0,0,0,0,0,0,0,0.002759,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-9.scen:,5,8,0
0.025332,16,32,8430,26055,963,963,961,961,3,11,0,4,0,0,0,0,0,4e-06,4e-05,0.000236,0.000235,0.002156,0,0.004481,2.4e-05,0.001026,0.01203,0.012293,0.013918,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-18.scen:,15,15,0.01034
0.005436,5,10,2738,10242,1082,1082,1082,1082,1,3,1,0,0,0,0,0,0,0,0,0.000106,0,0,0,0,1.8e-05,0.000182,0.001785,0.001863,0.012792,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-8.scen:,20,11,0.005403
0.000251,0,1,180,717,175,175,175,175,0,0,0,0,0,0,0,0,0,0,0,1e-06,0,0,0,0,0,0,0,0,0.001615,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-9.scen:,5,8,0
0.000247,0,1,180,717,175,175,175,175,0,0,0,0,0,0,0,0,0,0,0,1e-06,0,0,0,0,0,0,0,0,0.002119,WDG+GR+GC+T+BP with AStar,scens/den312d-even-9.scen:,5,0,0
0.00083,1,4,387,1582,299,299,299,299,0,0,0,0,1,0,0,0,0,0,0,5e-06,0,0,0,0,1e-06,3.3e-05,0.000191,0.000195,0.002425,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-3.scen:,5,8,0.000827
0.011041,3,6,2237,6970,636,636,636,636,1,0,0,1,1,0,0,4,0,0.001195,2e-06,2.8e-05,1.3e-05,3e-06,0,0.000338,0,0.000146,0.001424,0.001491,0.005575,WDG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-6.scen:,10,8,0.009119
0.00075,1,4,284,1115,299,299,299,299,0,0,0,0,1,0,0,0,0,0,0,3e-06,0,0,0,0,0,3.4e-05,0.000197,0.0002,0.002266,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-3.scen:,5,8,0.000747
0.000989,1,3,485,2034,299,299,299,299,0,0,0,0,1,0,0,1,0,0.000333,1e-06,4e-06,0,0,0,8.4e-05,2e-06,3.7e-05,0.000213,0.000218,0.001767,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-3.scen:,5,7,0
0.000922,1,3,485,2034,299,299,299,299,0,0,0,0,1,0,0,1,0,0.000312,1e-06,4e-06,0,0,0,7.8e-05,2e-06,3.5e-05,0.000201,0.000205,0.001551,WDG+GR+GC+T+BP with AStar,scens/den312d-even-3.scen:,5,0,0
0.012633,10,18,3940,13908,1082,1082,1079,1081,3,6,2,0,0,0,0,0,0,0.000105,1.9e-05,0.000189,0.00086,0.000461,0,0.001072,6.5e-05,0.000495,0.004504,0.004649,0.012249,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-8.scen:,20,10,0.006575
0.010371,3,6,2237,6970,636,636,636,636,1,0,0,1,1,0,0,4,0,0.001336,3e-06,2.6e-05,1.3e-05,0,0,0.000397,1e-06,0.000182,0.001536,0.00161,0.005583,WDG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-6.scen:,10,11,0.008205
0.002197,1,4,382,1547,286,286,286,286,0,0,0,0,1,0,0,2,0,0.001082,1e-06,7e-06,0.00045,2e-06,0,0.000175,0,3.3e-05,0.000112,0.000117,0.003213,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-5.scen:,5,8,0.00035
0.019398,13,26,6529,20357,963,963,961,961,3,10,0,2,0,0,0,0,0,3e-06,3.8e-05,0.000172,0.000313,0.002077,0,0.004366,1.8e-05,0.000739,0.009182,0.009402,0.011963,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-18.scen:,15,14,0.004731
0.00088,1,4,275,1041,286,286,286,286,0,0,0,0,1,0,0,0,0,0,0,3e-06,0,0,0,0,1e-06,2.6e-05,0.00011,0.000118,0.002896,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-5.scen:,5,10,0.000877
0.000616,1,4,261,968,286,286,286,286,0,0,0,0,1,0,0,1,0,0.000239,1e-06,5e-06,0,0,0,0.0001,1e-06,2.2e-05,0.000103,0.000108,0.002227,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-5.scen:,5,7,0.000162
0.00124,1,3,382,1543,286,286,286,286,0,0,0,0,1,0,0,1,0,0.000376,1e-06,5e-06,0,1e-06,0,0.000173,2e-06,3.5e-05,0.000171,0.000176,0.002638,WDG+GR+GC+T+BP with AStar,scens/den312d-even-5.scen:,5,0,0
0.01194,2,3,2124,6559,636,636,634,636,1,0,0,1,0,0,0,4,0,0.007945,4e-06,2e-05,0,0.000706,0,0.001023,2e-06,8.5e-05,0.001082,0.001136,0.004135,WDG+GR+DC+T+BP with AStar,scens/den312d-even-6.scen:,10,0,0
0.00903,10,18,3852,13462,1082,1082,1079,1081,4,5,2,1,0,0,0,0,0,8.4e-05,1.7e-05,0.000129,0.000711,0.000313,0,0.000827,3.4e-05,0.000401,0.003388,0.003495,0.009267,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-8.scen:,20,10,0.004409
0.011883,7,13,4434,15346,963,963,959,960,4,3,0,3,0,0,0,0,0,5e-06,2.3e-05,0.000123,0.000218,0.001756,0,0.002097,1.3e-05,0.000432,0.00536,0.005481,0.007812,CG+GR+GC+T+BP with AStar,scens/den312d-even-18.scen:,15,0,0
0.003282,1,4,733,2448,288,288,288,288,0,0,0,1,0,0,0,0,0,0,0,6e-06,0,0,0,0,0,5.8e-05,0.000547,0.00055,0.002272,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-16.scen:,5,8,0.003278
0.001934,2,4,884,3541,533,533,533,533,1,0,1,0,0,0,0,0,0,0,0,1.6e-05,0,0,0,0,0,5e-05,0.000229,0.000236,0.006337,WDG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-20.scen:,10,12,0.001925
0.002871,1,4,733,2448,288,288,288,288,0,0,0,1,0,0,0,0,0,0,0,4e-06,0,0,0,0,2e-06,5.6e-05,0.000533,0.000537,0.00213,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-16.scen:,5,9,0.002868
0.002456,3,6,765,2931,533,533,532,533,1,0,2,0,0,0,0,1,0,0.000263,1e-06,1.6e-05,5.2e-05,0,0,8e-05,4e-06,5.9e-05,0.000371,0.000382,0.004788,WDG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-20.scen:,10,8,0.001909
0.003122,1,4,733,2448,288,288,288,288,0,0,0,1,0,0,0,0,0,0,0,5e-06,0,0,0,0,1e-06,5.9e-05,0.000551,0.000554,0.002497,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-16.scen:,5,9,0.003118
0.009576,5,9,2943,11079,1082,1082,1079,1081,4,2,1,1,0,0,0,0,0,0.000118,3.5e-05,0.000148,0.000246,0.00057,0,0.001434,2.5e-05,0.000295,0.002924,0.003041,0.009444,CG+GR+DC+T+BP with AStar,scens/den312d-even-8.scen:,20,0,0
0.003684,2,6,1884,6581,726,726,726,726,0,1,0,1,0,0,0,0,0,0,0,3.7e-05,0,0,0,0,2e-06,5.1e-05,0.001119,0.001165,0.013885,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-17.scen:,15,14,0.003665
0.005524,1,3,808,2808,288,288,286,288,0,0,0,1,0,0,0,1,0,0.00365,1e-06,6e-06,0,0.000196,0,0.000281,2e-06,8.1e-05,0.000836,0.000844,0.002903,WDG+GR+GC+T+BP with AStar,scens/den312d-even-16.scen:,5,0,0
0.00438,3,6,765,2931,533,533,532,533,1,0,2,0,0,0,0,1,0,0.00058,2e-06,2.4e-05,6.5e-05,1e-06,0,0.000136,5e-06,9.9e-05,0.000802,0.000817,0.007328,WDG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-20.scen:,10,12,0.003287
0.001919,2,3,892,3576,533,533,532,533,1,0,1,0,0,0,0,2,0,0.00071,2e-06,1.1e-05,6.3e-05,0,0,0.000163,1e-06,4.8e-05,0.000221,0.000228,0.003474,WDG+GR+DC+T+BP with AStar,scens/den312d-even-20.scen:,10,0,0
0.00189,1,4,679,2424,326,326,326,326,0,0,0,1,0,0,0,0,0,0,0,7e-06,0,0,0,0,1e-06,3e-05,0.000339,0.000343,0.003718,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-11.scen:,5,12,0.001887
0.005775,4,8,1917,6671,726,726,726,726,1,1,0,1,1,0,0,0,0,0,6e-06,5.3e-05,3.4e-05,0,0,0.000396,2e-06,0.000157,0.002376,0.002464,0.012138,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-17.scen:,15,12,0.00478
0.001942,1,4,595,2043,326,326,326,326,0,0,0,1,0,0,0,0,0,0,0,4e-06,0,0,0,0,2e-06,3.3e-05,0.000322,0.000326,0.002608,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-11.scen:,5,9,0.001938
0.011297,10,20,6941,23490,1414,1414,1414,1414,4,1,0,7,1,0,0,0,0,0,0,0.000182,0,0,0,0,9e-06,0.000462,0.005005,0.005153,0.016872,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-18.scen:,20,13,0.011262
0.003077,1,4,595,2043,326,326,326,326,0,0,0,1,0,0,0,0,0,0,0,6e-06,0,0,0,0,1e-06,4.5e-05,0.000492,0.000498,0.004409,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-11.scen:,5,13,0.003071
0.00193,1,3,679,2424,326,326,324,326,0,0,0,1,0,0,0,1,0,0.001061,1e-06,4e-06,0,6.4e-05,0,8.7e-05,2e-06,2.9e-05,0.0003,0.000305,0.001562,WDG+GR+GC+T+BP with AStar,scens/den312d-even-11.scen:,5,0,0
0.011514,2,4,1848,6730,819,819,819,819,1,0,0,1,0,0,0,0,0,0,0,4.4e-05,0,0,0,0,2e-06,0.000183,0.001313,0.001333,0.010827,WDG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-25.scen:,10,14,0.011496
0.006109,4,8,1917,6671,726,726,726,726,1,1,0,1,1,0,0,0,0,1e-06,6e-06,5.5e-05,3.5e-05,3e-06,0,0.000426,6e-06,0.000161,0.002366,0.002453,0.012009,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-17.scen:,15,13,0.00492
0.00046,0,2,247,922,334,334,334,334,0,0,0,0,0,0,0,0,0,0,0,5e-06,0,0,0,0,0,0,0,0,0.004314,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-14.scen:,5,12,0.000455
0.001299,1,4,409,1525,334,334,334,334,0,1,0,0,0,0,0,1,0,0.000588,1e-06,5e-06,0,0,0,0.000294,0,4.3e-05,0.000259,0.000264,0.002883,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-14.scen:,5,14,0.000143
0.00575,2,5,1924,6742,726,726,724,725,0,1,0,1,0,0,0,0,0,1e-06,8e-06,7.9e-05,2.7e-05,0.000803,0,0.001142,3e-06,8.2e-05,0.001787,0.001853,0.008333,CG+GR+GC+T+BP with AStar,scens/den312d-even-17.scen:,15,0,0
0.000658,0,1,345,1383,334,334,334,334,0,0,0,0,0,0,0,0,0,0,0,4e-06,0,0,0,0,0,0,0,0,0.002903,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-14.scen:,5,10,0
0.010042,2,6,1515,4961,819,819,817,819,0,1,0,1,0,0,0,3,0,0.004835,6e-06,3.1e-05,0,0.000669,0,0.000549,4e-06,0.000197,0.001679,0.001698,0.007538,WDG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-25.scen:,10,15,0.003017
0.020789,18,34,10880,34485,1414,1414,1414,1414,11,6,0,9,1,0,0,0,0,6e-06,7e-06,0.000307,0,2e-06,0,0.000556,2.6e-05,0.001158,0.011022,0.011359,0.011282,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-18.scen:,20,11,0.019536
0.000418,0,1,345,1383,334,334,334,334,0,0,0,0,0,0,0,0,0,0,0,2e-06,0,0,0,0,0,0,0,0,0.001522,WDG+GR+GC+T+BP with AStar,scens/den312d-even-14.scen:,5,0,0
0.000142,0,2,151,480,198,198,198,198,0,0,0,0,0,0,0,0,0,0,0,3e-06,0,0,0,0,0,0,0,0,0.002128,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-7.scen:,5,8,0.000138
0.000219,0,1,203,720,198,198,198,198,0,0,0,0,0,0,0,0,0,0,0,2e-06,0,0,0,0,0,0,0,0,0.00168,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-7.scen:,5,7,0
0.006178,2,6,1515,4961,819,819,817,819,0,1,0,1,0,0,0,3,0,0.002983,5e-06,2e-05,0,0.000422,0,0.000354,1e-06,0.000122,0.001159,0.001175,0.004454,WDG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-25.scen:,10,10,0.001828
0.000238,0,1,203,720,198,198,198,198,0,0,0,0,0,0,0,0,0,0,0,2e-06,0,0,0,0,0,0,0,0,0.002263,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-7.scen:,5,7,0
0.000328,0,1,203,720,198,198,198,198,0,0,0,0,0,0,0,0,0,0,0,2e-06,0,0,0,0,0,0,0,0,0.002837,WDG+GR+GC+T+BP with AStar,scens/den312d-even-7.scen:,5,0,0
0.012638,3,8,5510,13273,920,920,920,920,0,0,0,1,2,0,0,0,0,0,0,8.8e-05,0,0,0,0,2.1e-05,0.000433,0.006376,0.00643,0.012292,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-10.scen:,15,16,0.012606
0.007231,2,3,1848,6730,819,819,817,819,1,0,0,1,0,0,0,5,0,0.004124,5e-06,1.8e-05,3.3e-05,0.00053,0,0.000473,1e-06,0.000108,0.000771,0.000785,0.003376,WDG+GR+DC+T+BP with AStar,scens/den312d-even-25.scen:,10,0,0
0.000612,0,2,338,1325,333,333,333,333,0,0,0,0,0,0,0,0,0,0,0,7e-06,0,0,0,0,0,0,0,0,0.005277,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-12.scen:,5,13,0.000607
0.317137,19,36,26585,61543,2414,2414,2414,2414,3,5,1,7,4,0,0,4,0,0.003018,1.8e-05,0.000749,0.000107,0,0,0.001565,4.4e-05,0.002488,0.031541,0.032183,0.021614,WDG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-15.scen:,35,11,0.311862
0.000667,0,1,338,1325,333,333,333,333,0,0,0,0,0,0,0,0,0,0,0,4e-06,0,0,0,0,0,0,0,0,0.002596,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-12.scen:,5,9,0
0.000332,0,1,338,1325,333,333,333,333,0,0,0,0,0,0,0,0,0,0,0,2e-06,0,0,0,0,0,0,0,0,0.001566,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-12.scen:,5,6,0
0.005007,1,4,1235,4036,567,567,567,567,0,0,0,1,0,0,0,0,0,0,0,2.6e-05,0,0,0,0,2e-06,9.3e-05,0.001065,0.001073,0.009546,WDG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-1.scen:,10,14,0.004993
