runtime,#high-level expanded,#high-level generated,#low-level expanded,#low-level generated,solution cost,min f value,root g value,root f value,#adopt bypasses,standard conflicts,rectangle conflicts,corridor conflicts,target conflicts,mutex conflicts,#merge MDDs,#solve 2 agents,#memoization,runtime of building heuristic graph,runtime of solving MVC,runtime of detecting conflicts,runtime of rectangle conflicts,runtime of corridor conflicts,runtime of mutex conflicts,runtime of building MDDs,runtime of building constraint tables,runtime of building CATs,runtime of path finding,runtime of generating child nodes,preprocessing runtime,solver name,instance name,number of agents,decompTime
0.030467,7,15,5022,18134,1778,1778,1769,1778,1,2,0,4,1,0,0,18,0,0.016684,6.9e-05,0.000313,0.00011,0.000855,0,0.002639,1.5e-05,0.000656,0.005147,0.005365,0.01937,WDG+GR+GC+T+BP with AStar,scens/den312d-even-23.scen:,35,0
0.164569,80,160,106393,266792,2629,2629,2629,2629,38,45,7,21,5,0,780,0,0,6e-06,9e-06,0.002542,0,1e-06,0,0.022703,0.000214,0.008087,0.106514,0.109051,0.039012,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-21.scen:,40,2.0521e+06
0.252847,17,34,38096,87026,2397,2397,2397,2397,6,4,1,3,8,0,0,0,0,0,0,0.001137,0,0,0,0,9.1e-05,0.00345,0.050709,0.051973,0.037682,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-2.scen:,35,65
2.27559,106,212,161937,348087,1939,1939,1939,1939,24,17,0,77,11,0,0,1,0,0.000379,5e-06,0.00331,0,0,0,0.000165,0.000272,0.012389,0.232045,0.237625,0.024823,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-16.scen:,25,22
0.225625,17,33,42561,88127,2397,2397,2397,2397,6,3,2,3,8,0,0,0,0,0,0,0.001023,0,0,0,0,9e-05,0.003012,0.054277,0.055409,0.036466,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-2.scen:,35,59
0.261116,19,36,38702,89548,2397,2397,2396,2397,14,3,2,3,9,0,0,14,0,0.019957,1.5e-05,0.00119,0.005635,2.2e-05,0,0.003178,0.000123,0.003512,0.051613,0.052972,0.035199,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-2.scen:,35,56
0.308533,26,50,44762,106512,2397,2397,2396,2397,14,11,2,3,8,0,0,19,0,0.045133,8.3e-05,0.001357,0.007547,2.2e-05,0,0.007357,0.000206,0.004339,0.061561,0.063048,0.034085,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-2.scen:,35,56
9.96227,2658,5317,4234360,8642322,2377,2377,2354,2359,558,1768,154,493,243,0,0,0,0,0.073462,0.023286,0.077726,0.491585,2.08378,0,1.7194,0.017562,0.284116,5.06635,5.1694,0.019127,CG+GR+DC+T+BP with AStar,scens/den312d-even-13.scen:,35,0
0.028238,17,36,9897,34511,1778,1778,1778,1778,10,8,0,8,1,0,0,0,0,0,0,0.000747,0,0,0,0,4.2e-05,0.001613,0.01372,0.014305,0.037979,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-23.scen:,35,25
0.318263,26,50,50194,117332,2397,2397,2396,2397,16,11,3,3,7,0,0,18,0,0.029077,5.2e-05,0.001368,0.005433,1.7e-05,0,0.005267,0.000201,0.005024,0.069669,0.071146,0.034156,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-2.scen:,35,56
0.034575,27,54,15034,50290,1778,1778,1769,1774,21,12,0,12,2,0,0,0,0,0.000326,0.000123,0.000766,0.002028,0.003088,0,0.003163,6e-05,0.001906,0.015917,0.016628,0.030237,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-23.scen:,35,28
0.012863,11,22,6593,22951,1778,1778,1776,1777,7,4,0,5,1,0,0,0,0,2.5e-05,8e-06,0.000307,3.9e-05,8.6e-05,0,0.000762,1.8e-05,0.00065,0.005532,0.005739,0.024195,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-23.scen:,35,23
0.01444,11,22,7746,26647,1778,1778,1776,1777,10,4,0,5,1,0,0,0,0,4e-06,1.2e-05,0.000355,0.000104,8.4e-05,0,0.001075,2.2e-05,0.000806,0.00667,0.006927,0.02148,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-23.scen:,35,27
0.015063,11,22,7249,24503,1778,1778,1776,1777,10,4,0,5,1,0,0,0,0,1.3e-05,1.8e-05,0.000321,6.5e-05,8.7e-05,0,0.0014,2.1e-05,0.000785,0.006702,0.006948,0.019309,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-23.scen:,35,19
0.023513,17,35,9574,32958,1778,1778,1769,1774,7,8,0,8,1,0,0,0,0,0.00041,0.000184,0.000518,0.000189,0.004617,0,0.002557,4.1e-05,0.001382,0.012084,0.012598,0.013432,CG+GR+DC+T+BP with AStar,scens/den312d-even-23.scen:,35,0
0.251815,16,31,32760,71449,2397,2397,2370,2379,6,2,1,3,9,0,0,70,0,0.161986,0.000283,0.000854,0.001814,0.006559,0,0.030938,6.6e-05,0.002608,0.041397,0.04234,0.019246,WDG+GR+GC+T+BP with AStar,scens/den312d-even-2.scen:,35,0
0.082471,26,52,46427,101775,2397,2397,2397,2397,6,6,2,8,9,0,0,0,0,0,0,0.000979,0,0,0,0,9e-05,0.002339,0.047065,0.048091,0.026707,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-2.scen:,35,19
0.147391,30,60,23893,76071,2084,2084,2084,2084,25,8,8,12,1,0,0,0,0,0,0,0.001321,0,0,0,0,0.000182,0.003608,0.035682,0.037004,0.037932,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-19.scen:,35,60
0.109421,40,80,65608,155283,2397,2397,2397,2397,10,11,5,9,14,0,0,0,0,0,0,0.001335,0,0,0,0,0.000158,0.004358,0.064264,0.066218,0.022124,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-2.scen:,35,18
0.150575,30,62,22827,75403,2084,2084,2084,2084,32,8,8,13,1,0,0,0,0,0,0,0.001355,0,0,0,0,0.000176,0.003754,0.035113,0.036522,0.037205,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-19.scen:,35,58
0.187346,47,92,85220,184885,2397,2397,2396,2397,17,16,6,9,14,0,0,0,0,8.2e-05,2.9e-05,0.001998,0.005326,1.7e-05,0,0.00338,0.000261,0.005987,0.111453,0.113864,0.028475,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-2.scen:,35,19
0.124266,26,52,21195,71394,2084,2084,2084,2084,38,7,7,9,2,0,0,3,0,0.001263,2.2e-05,0.001268,1.2e-05,1e-06,0,0.000547,0.000169,0.003668,0.032873,0.034187,0.035567,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-19.scen:,35,54
0.118858,41,80,62657,158180,2397,2397,2396,2397,19,14,3,10,12,0,0,0,0,8.4e-05,4.1e-05,0.001296,0.006319,2.4e-05,0,0.004297,0.000174,0.003948,0.059439,0.061199,0.030116,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-2.scen:,35,26
0.09821,15,28,12458,41817,2084,2084,2082,2084,17,3,3,6,1,0,0,4,0,0.002421,1.6e-05,0.000727,4.1e-05,9.5e-05,0,0.000979,7.7e-05,0.001849,0.017136,0.017742,0.033407,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-19.scen:,35,58
0.096638,40,78,57332,138887,2397,2397,2396,2397,19,10,5,11,12,0,0,0,0,7.2e-05,2.6e-05,0.001088,0.004338,1.3e-05,0,0.002497,0.000186,0.003295,0.052987,0.054414,0.020813,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-2.scen:,35,18
0.097984,15,28,12458,41817,2084,2084,2082,2084,17,3,3,6,1,0,0,4,0,0.002427,1.6e-05,0.000742,4.2e-05,9.7e-05,0,0.000983,8.2e-05,0.001841,0.017111,0.017731,0.033327,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-19.scen:,35,60
0.154878,30,59,68284,141305,2397,2397,2370,2375,12,8,2,7,12,0,0,0,0,0.001566,0.00041,0.001578,0.003854,0.008588,0,0.038931,0.000133,0.004286,0.090539,0.092702,0.019406,CG+GR+DC+T+BP with AStar,scens/den312d-even-2.scen:,35,0
2.27771,106,212,161937,348087,1939,1939,1939,1939,24,17,0,77,11,0,0,1,0,0.000384,5e-06,0.003401,0,1e-06,0,0.000166,0.000274,0.01241,0.231426,0.237053,0.025248,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-16.scen:,25,27
0.148321,30,59,23893,76071,2084,2084,2072,2083,25,8,8,12,1,0,0,37,17,0.077949,0.000592,0.001192,0.008434,0.009294,0,0.008002,0.000176,0.0037,0.035716,0.037053,0.019082,WDG+GR+GC+T+BP with AStar,scens/den312d-even-19.scen:,35,0
0.093053,38,76,48219,133164,2629,2629,2629,2629,20,19,1,12,4,0,780,0,0,1.7e-05,1e-05,0.001494,0,3e-06,0,0.019886,9.2e-05,0.003901,0.053592,0.054966,0.032166,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-21.scen:,40,2.70623e+06
0.167581,67,136,53418,159221,2084,2084,2084,2084,42,22,14,24,7,0,0,0,0,0,0,0.002546,0,0,0,0,0.000396,0.007043,0.085088,0.087775,0.038218,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-19.scen:,35,25
0.138889,11,22,16533,48125,2200,2200,2200,2200,12,0,0,8,2,0,0,0,0,0,0,0.000854,0,0,0,0,4.1e-05,0.002012,0.022434,0.023123,0.038891,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-21.scen:,35,62
0.072505,31,64,21754,69398,2084,2084,2084,2084,24,6,6,18,1,0,0,0,0,0,0,0.001278,0,0,0,0,0.000145,0.002966,0.032349,0.033512,0.037082,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-19.scen:,35,31
0.113884,50,102,38100,123066,2084,2084,2084,2084,63,13,12,24,1,0,0,0,0,0,7e-06,0.002048,1.7e-05,0,0,0.000295,0.000287,0.005881,0.061342,0.063553,0.035551,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-19.scen:,35,24
0.049866,19,36,17210,52418,2084,2084,2082,2083,18,3,3,10,1,0,0,0,0,1.7e-05,2.1e-05,0.000768,3.7e-05,9.5e-05,0,0.00062,7.5e-05,0.001679,0.023857,0.024517,0.032589,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-19.scen:,35,23
0.035153,19,36,17210,52418,2084,2084,2082,2083,18,3,3,10,1,0,0,0,0,1e-05,1.1e-05,0.000561,3.1e-05,6e-05,0,0.000348,6.7e-05,0.00132,0.017772,0.018279,0.019699,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-19.scen:,35,19
0.395101,55,110,67358,178017,2200,2200,2200,2200,36,30,0,18,6,0,0,4,0,0.001361,1.2e-05,0.002284,0,2e-06,0,0.000287,0.000203,0.009181,0.098416,0.101027,0.035188,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-21.scen:,35,57
0.162565,67,135,53418,159221,2084,2084,2072,2078,42,22,14,24,7,0,0,0,0,0.002937,0.000755,0.002307,0.02045,0.032037,0,0.013011,0.000373,0.006842,0.082425,0.08501,0.019215,CG+GR+DC+T+BP with AStar,scens/den312d-even-19.scen:,35,0
0.034374,19,38,19499,58284,2200,2200,2200,2200,11,7,0,7,4,0,0,0,0,0,0,0.000679,0,0,0,0,3.6e-05,0.001191,0.01725,0.017843,0.025501,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-21.scen:,35,24
0.199054,25,50,27652,74208,2200,2200,2200,2200,12,10,0,9,5,0,0,4,0,0.002094,1.5e-05,0.001019,0,2e-06,0,0.000525,7.2e-05,0.003634,0.038941,0.039915,0.033519,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-21.scen:,35,54
0.173518,61,122,72909,194077,2200,2200,2200,2200,41,32,1,21,6,0,0,0,0,7e-06,2.8e-05,0.002503,0.00018,5e-06,0,0.005394,0.000205,0.007946,0.107855,0.110616,0.03444,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-21.scen:,35,25
1.07313,84,168,115261,265277,1939,1939,1939,1939,30,27,0,45,11,0,0,2,0,0.001828,5e-06,0.002507,4.7e-05,1e-06,0,0.000555,0.000241,0.010071,0.165732,0.17024,0.024522,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-16.scen:,25,24
0.11084,67,132,73406,194899,2200,2200,2200,2200,33,39,1,19,6,0,0,0,0,1.3e-05,8e-06,0.00163,0,1e-06,0,0.000558,0.000159,0.005542,0.071487,0.073345,0.02075,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-21.scen:,35,17
0.232916,27,54,35610,92515,2200,2200,2200,2200,16,12,0,11,3,0,0,5,0,0.002889,1.5e-05,0.00116,0,2e-06,0,0.000939,8.5e-05,0.004824,0.051977,0.053123,0.032618,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-21.scen:,35,56
0.093081,37,72,39710,103383,2200,2200,2200,2200,12,20,0,12,3,0,0,0,0,4e-06,1.2e-05,0.001092,0,1e-06,0,0.000553,8.7e-05,0.003441,0.051082,0.052231,0.023066,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-21.scen:,35,23
0.085357,37,72,39710,103383,2200,2200,2200,2200,12,20,0,12,3,0,0,0,0,2e-06,1.1e-05,0.001003,0,2e-06,0,0.00053,7.1e-05,0.003115,0.045996,0.047019,0.032908,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-21.scen:,35,26
0.054161,19,37,23775,69428,2200,2200,2178,2183,15,7,0,7,4,0,0,0,0,0.000148,0.00015,0.000904,0.001332,0.005042,0,0.011314,6e-05,0.002131,0.030992,0.031997,0.011903,CG+GR+DC+T+BP with AStar,scens/den312d-even-21.scen:,35,0
0.23301,27,54,35610,92515,2200,2200,2200,2200,16,12,0,11,3,0,0,5,0,0.002884,1.5e-05,0.001154,0,1e-06,0,0.000941,8.1e-05,0.004833,0.051688,0.052837,0.033759,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-21.scen:,35,85
0.042156,38,78,18745,59750,1886,1886,1886,1886,24,13,4,5,16,0,0,0,0,0,0,0.001274,0,0,0,0,8.8e-05,0.003318,0.027831,0.029046,0.038172,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-9.scen:,35,60
0.073316,11,21,12460,38884,2200,2200,2178,2189,8,0,0,6,4,0,0,47,0,0.048819,7.6e-05,0.000406,0.000529,0.002661,0,0.004681,2.3e-05,0.001154,0.010437,0.010841,0.017612,WDG+GR+GC+T+BP with AStar,scens/den312d-even-21.scen:,35,0
0.048158,27,54,12449,42248,1886,1886,1886,1886,12,7,4,3,12,0,0,0,0,0,0,0.0008,0,0,0,0,5.9e-05,0.002013,0.015736,0.016532,0.026177,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-9.scen:,35,25
0.081982,78,154,35846,112280,1886,1886,1879,1882,53,26,8,10,32,0,0,0,0,0.000674,0.000388,0.002226,0.000851,0.000558,0,0.006622,0.000177,0.006629,0.057463,0.05989,0.033963,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-9.scen:,35,57
0.091593,53,104,22852,74086,1886,1886,1879,1884,35,11,8,7,25,0,0,52,30,0.032544,0.000258,0.00115,0.000733,0.000755,0,0.003262,0.000111,0.003534,0.026983,0.02841,0.024496,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-9.scen:,35,24
0.078576,78,154,33071,102437,1886,1886,1879,1882,39,26,8,10,32,0,0,0,0,0.000634,0.000382,0.001969,0.000796,0.000659,0,0.006764,0.000173,0.006231,0.053956,0.056129,0.034003,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-9.scen:,35,54
0.090076,54,106,23937,79211,1886,1886,1879,1884,38,14,8,6,24,0,0,48,27,0.023106,0.000176,0.001117,0.000677,0.000362,0,0.002507,9.1e-05,0.003529,0.026799,0.028175,0.022428,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-9.scen:,35,18
0.077823,78,154,34187,105432,1886,1886,1879,1882,37,25,8,11,32,0,0,0,0,0.000716,0.000406,0.002041,0.000941,0.000552,0,0.006012,0.000163,0.006146,0.054153,0.056349,0.033204,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-9.scen:,35,52
0.112404,51,100,20390,66166,1886,1886,1879,1884,24,11,8,7,23,0,0,47,26,0.035488,0.00028,0.001318,0.001131,0.000552,0,0.004437,0.000112,0.004043,0.03226,0.033783,0.032993,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-9.scen:,35,22
0.07895,79,156,33616,103116,1886,1886,1879,1882,38,25,8,12,32,0,0,0,0,0.000574,0.000399,0.001931,0.000778,0.000684,0,0.006296,0.000179,0.006174,0.054336,0.056465,0.032583,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-9.scen:,35,53
0.043624,39,77,19414,62429,1886,1886,1879,1882,26,13,4,5,16,0,0,0,0,0.000683,0.000402,0.00123,0.000732,0.000655,0,0.005876,8.1e-05,0.003288,0.028384,0.029687,0.019325,CG+GR+DC+T+BP with AStar,scens/den312d-even-9.scen:,35,0
0.1262,57,112,23203,73131,1886,1886,1879,1884,22,12,8,10,25,0,0,49,26,0.037695,0.000311,0.001376,0.000989,0.000729,0,0.004618,0.000122,0.004301,0.036738,0.038372,0.031927,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-9.scen:,35,22
1.08641,84,168,115261,265277,1939,1939,1939,1939,30,27,0,45,11,0,0,2,0,0.001866,4e-06,0.002597,4.7e-05,1e-06,0,0.000554,0.000242,0.010261,0.168635,0.17328,0.024302,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-16.scen:,25,21
0.07321,33,66,24578,77647,2300,2300,2300,2300,22,16,0,15,1,0,0,0,0,0,0,0.001443,0,0,0,0,9.3e-05,0.00305,0.034638,0.036037,0.027468,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-3.scen:,35,46
0.056238,26,51,11848,40277,1886,1886,1879,1884,12,6,4,3,12,0,0,29,19,0.027632,0.000294,0.000778,0.000613,0.000563,0,0.0039,5.4e-05,0.002126,0.016906,0.017738,0.019371,WDG+GR+GC+T+BP with AStar,scens/den312d-even-9.scen:,35,0
0.0728,31,62,24151,75315,2300,2300,2300,2300,16,13,0,16,1,0,0,0,0,0,0,0.001383,0,0,0,0,7.3e-05,0.002831,0.036489,0.037732,0.036671,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-3.scen:,35,67
9.3537,2431,4863,3899539,7908697,1770,1770,1748,1752,438,1631,98,419,283,0,0,0,0,0.104428,0.017374,0.060249,0.322258,1.7434,0,1.20031,0.018825,0.31165,5.58824,5.67136,0.013629,CG+GR+GC+T+BP with AStar,scens/den312d-even-13.scen:,25,0
0.072633,36,70,24689,78782,2300,2300,2300,2300,20,16,0,17,1,0,0,0,0,2.4e-05,1.4e-05,0.001361,6.1e-05,1e-06,0,0.000777,7.9e-05,0.00283,0.036757,0.038064,0.034561,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-3.scen:,35,59
0.020713,16,34,8199,26938,1271,1271,1271,1271,3,8,0,8,0,0,0,0,0,0,0,0.000376,0,0,0,0,2.5e-05,0.001081,0.011172,0.011481,0.026973,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-23.scen:,25,25
0.033733,26,50,12087,40089,1271,1271,1264,1268,9,8,4,12,0,0,0,0,0,0.000447,0.000147,0.000552,0.002592,0.00206,0,0.002944,9.1e-05,0.001862,0.018412,0.018951,0.023288,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-23.scen:,25,22
0.215831,39,78,31053,94483,2300,2300,2300,2300,22,27,0,10,1,0,0,0,0,0,0,0.001756,0,0,0,0,9.5e-05,0.004752,0.045826,0.04759,0.038879,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-3.scen:,35,24
0.079927,47,92,31289,97434,2300,2300,2300,2300,17,26,0,18,1,0,0,0,0,2.8e-05,1.3e-05,0.001522,4.1e-05,0,0,0.000686,9.4e-05,0.003526,0.043837,0.045278,0.026779,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-3.scen:,35,48
0.103032,38,76,48219,133164,2629,2629,2629,2629,20,19,1,12,4,0,780,0,0,2.3e-05,1.2e-05,0.001661,0,3e-06,0,0.014835,9.4e-05,0.00439,0.061444,0.062953,0.029435,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-21.scen:,40,2.38264e+06
0.014031,10,20,5005,16514,1271,1271,1269,1270,2,4,0,5,0,0,0,0,0,4.1e-05,1.3e-05,0.000199,0,0.00015,0,0.000608,1.3e-05,0.000667,0.006378,0.00651,0.021417,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-23.scen:,25,21
0.008774,10,20,4727,15791,1271,1271,1269,1270,3,4,0,5,0,0,0,0,0,2.7e-05,6e-06,0.000128,0,8.4e-05,0,0.000348,1e-05,0.000459,0.003799,0.003884,0.013485,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-23.scen:,25,13
0.038276,15,29,20262,59372,2629,2629,2605,2610,12,4,0,7,3,0,0,0,0,0.000154,0.000116,0.000715,0.001017,0.003856,0,0.007985,4.1e-05,0.001462,0.019786,0.020472,0.013566,CG+GR+GC+T+BP with AStar,scens/den312d-even-21.scen:,40,0
0.013341,10,20,4617,15313,1271,1271,1269,1270,2,4,0,5,0,0,0,0,0,3.9e-05,9e-06,0.000186,0,0.000142,0,0.000614,1.3e-05,0.00065,0.006109,0.006228,0.013358,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-23.scen:,25,15
0.014871,16,33,8076,27191,1271,1271,1264,1268,3,8,0,8,0,0,0,0,0,0.000357,0.000101,0.000248,0.00011,0.001844,0,0.001306,2.5e-05,0.000847,0.008363,0.008623,0.012195,CG+GR+GC+T+BP with AStar,scens/den312d-even-23.scen:,25,0
0.073113,35,68,26850,82840,2300,2300,2300,2300,21,15,0,16,2,0,0,0,0,1.7e-05,1.3e-05,0.001297,0.00011,3e-06,0,0.001233,8.3e-05,0.003268,0.039977,0.041217,0.033903,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-3.scen:,35,55
0.04854,33,65,24578,77647,2300,2300,2289,2294,22,16,0,15,1,0,0,0,0,0.00043,0.00026,0.000916,0.001093,0.006508,0,0.010652,6.1e-05,0.002197,0.023687,0.024657,0.011866,CG+GR+DC+T+BP with AStar,scens/den312d-even-3.scen:,35,0
0.167617,28,56,22480,69488,2300,2300,2300,2300,12,17,0,9,1,0,0,0,0,0,0,0.001216,0,0,0,0,7.5e-05,0.00328,0.032628,0.033781,0.037336,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-3.scen:,35,19
0.06844,23,46,20084,55268,1689,1689,1689,1689,4,13,2,6,1,0,0,0,0,0,0,0.000619,0,0,0,0,7.3e-05,0.001793,0.027628,0.028214,0.025992,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-2.scen:,25,23
0.09635,36,72,30471,85868,1689,1689,1686,1688,4,23,3,8,1,0,0,0,0,0.000123,8.4e-05,0.000757,0.004446,0.000463,0,0.009394,0.000214,0.002407,0.041888,0.04277,0.024553,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-2.scen:,25,23
0.176829,36,70,25527,78590,2300,2300,2300,2300,13,22,0,10,2,0,0,7,0,0.008787,3.2e-05,0.001328,0.000197,2e-06,0,0.00391,8.3e-05,0.003641,0.036342,0.037628,0.034851,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-3.scen:,35,22
0.076213,39,76,31773,88308,1689,1689,1683,1685,11,23,2,10,2,0,0,0,0,0.00011,7.2e-05,0.000638,0.000843,0.006203,0,0.007125,0.000105,0.002094,0.031309,0.032078,0.014434,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-2.scen:,25,20
0.028057,5,10,4168,13911,1315,1315,1315,1315,1,1,1,2,0,0,0,0,0,0,0,0.000216,0,0,0,0,1e-05,0.00038,0.003981,0.004075,0.026623,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-11.scen:,25,20
0.055949,24,46,20995,59084,1689,1689,1683,1685,14,7,2,11,2,0,0,0,0,0.000125,5.9e-05,0.000459,0.00094,0.006198,0,0.005134,7.1e-05,0.001451,0.022523,0.023055,0.01731,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-2.scen:,25,30
0.037057,9,18,6362,19925,1315,1315,1309,1315,3,2,2,4,0,0,0,16,0,0.014113,2.2e-05,0.000225,0.000271,0.001092,0,0.001734,1.5e-05,0.000494,0.005622,0.005774,0.017127,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-11.scen:,25,20
0.054949,21,40,17928,50113,1689,1689,1683,1685,10,7,2,8,2,0,0,0,0,0.000151,8.3e-05,0.000492,0.001059,0.00787,0,0.008363,8.2e-05,0.001771,0.024407,0.024946,0.012743,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-2.scen:,25,15
0.045925,9,18,5434,18202,1315,1315,1309,1315,3,2,2,4,0,0,0,16,0,0.017417,1.9e-05,0.000243,0.000253,0.000786,0,0.001364,1.5e-05,0.00051,0.005168,0.005342,0.018237,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-11.scen:,25,22
0.159351,30,58,21138,67705,2300,2300,2300,2300,14,17,0,9,2,0,0,5,0,0.003592,1.5e-05,0.001202,0.000129,1e-06,0,0.000976,8e-05,0.003374,0.031452,0.032584,0.035339,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-3.scen:,35,19
0.048613,23,47,21474,59660,1689,1689,1682,1685,9,14,2,6,1,0,0,0,0,0.000285,0.000113,0.000442,0.002614,0.010704,0,0.009141,6.5e-05,0.001528,0.020436,0.020941,0.008769,CG+GR+GC+T+BP with AStar,scens/den312d-even-2.scen:,25,0
0.03515,10,18,6049,20183,1315,1315,1309,1315,5,2,2,4,0,0,0,16,0,0.013216,1.9e-05,0.000224,0.000212,0.000718,0,0.001055,1.5e-05,0.000607,0.006051,0.006254,0.014723,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-11.scen:,25,18
0.03184,12,26,11228,35840,1447,1447,1447,1447,11,2,3,5,2,0,0,0,0,0,0,0.000478,0,0,0,0,7.7e-05,0.001241,0.016241,0.016672,0.027289,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-19.scen:,25,28
0.038142,10,18,6294,21076,1315,1315,1309,1315,8,2,2,4,0,0,0,21,0,0.017145,2.2e-05,0.000214,0.000297,0.000733,0,0.001358,2.1e-05,0.000608,0.005396,0.005589,0.016077,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-11.scen:,25,17
0.015313,4,9,3810,12648,1315,1315,1309,1315,0,1,1,2,0,0,0,7,0,0.009523,1.4e-05,8.6e-05,3.8e-05,0.000727,0,0.000617,6e-06,0.000204,0.002065,0.002116,0.008786,WDG+GR+GC+T+BP with AStar,scens/den312d-even-11.scen:,25,0
0.021864,13,28,10356,33944,1447,1447,1447,1447,9,5,2,4,2,0,0,0,0,0,0,0.000299,0,0,0,0,5.2e-05,0.000863,0.010663,0.010931,0.015149,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-19.scen:,25,17
0.034656,5,10,6763,20827,1608,1608,1608,1608,2,0,0,3,1,0,0,0,0,0,0,0.000181,0,0,0,0,6e-06,0.000304,0.004188,0.004265,0.023553,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-14.scen:,25,23
