runtime,#high-level expanded,#high-level generated,#low-level expanded,#low-level generated,solution cost,min f value,root g value,root f value,#adopt bypasses,standard conflicts,rectangle conflicts,corridor conflicts,target conflicts,mutex conflicts,#merge MDDs,#solve 2 agents,#memoization,runtime of building heuristic graph,runtime of solving MVC,runtime of detecting conflicts,runtime of rectangle conflicts,runtime of corridor conflicts,runtime of mutex conflicts,runtime of building MDDs,runtime of building constraint tables,runtime of building CATs,runtime of path finding,runtime of generating child nodes,preprocessing runtime,solver name,instance name,number of agents,decompTime
11.2534,2856,5706,1969731,5238709,3540,3540,3540,3540,1386,1644,374,239,598,0,2080,0,0,0,0,0.15555,0,0,0,0.032401,0.012753,0.367117,3.24337,3.43634,0.06937,WDG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-11.scen:,65,6.85566e+06
10.5229,3433,6865,2671198,6878351,3540,3540,3508,3527,2056,2286,242,301,603,0,0,4374,9174,5.83832,0.083982,0.155636,0.278418,0.318399,0,0.461061,0.012349,0.38339,3.11598,3.31096,0.03563,WDG+GR+DC+T+BP with AStar,scens/den312d-even-11.scen:,65,0
22.348,5980,11801,5769316,14295928,3052,3052,3052,3052,3136,4966,409,326,278,0,0,0,0,0,0,0.309137,0,0,0,0,0.034725,0.900395,8.86736,9.25872,0.048955,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-18.scen:,45,25
18.1855,5980,11801,5769316,14295928,3052,3052,3052,3052,3136,4966,409,326,278,0,0,0,0,0,0,0.239503,0,0,0,0,0.029299,0.74526,6.95619,7.26531,0.048521,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-18.scen:,45,24
13.9875,5980,11800,5769316,14295928,3052,3052,3025,3039,3136,4966,409,326,278,0,0,5905,14219,5.88514,0.06075,0.18624,0.780731,0.688582,0,0.554845,0.023327,0.607599,5.49069,5.73573,0.024363,WDG+GR+GC+T+BP with AStar,scens/den312d-even-18.scen:,45,0
0.100693,26,52,26259,81360,2520,2520,2520,2520,24,16,3,5,1,0,0,0,0,0,0,0.001333,0,0,0,0,7.3e-05,0.002096,0.022726,0.024231,0.028087,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-17.scen:,45,22
0.13992,24,46,25100,76270,2520,2520,2518,2520,24,15,3,3,1,0,0,8,0,0.009877,2.7e-05,0.001529,8.1e-05,0.000276,0,0.002367,9.6e-05,0.002916,0.034465,0.036269,0.043662,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-17.scen:,45,22
0.148154,26,51,26259,81360,2520,2520,2510,2518,24,16,3,5,1,0,0,53,32,0.079899,0.000508,0.001598,0.00263,0.007689,0,0.010813,9.9e-05,0.003185,0.036189,0.038367,0.02406,WDG+GR+GC+T+BP with AStar,scens/den312d-even-17.scen:,45,0
0.603472,19,38,35125,80312,2573,2573,2573,2573,4,0,1,7,10,0,0,0,0,0,0,0.001475,0,0,0,0,5.5e-05,0.004368,0.048529,0.049689,0.048152,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-10.scen:,45,25
0.396594,20,38,27227,64372,2573,2573,2573,2573,4,1,2,6,9,0,0,2,0,0.001596,3.4e-05,0.00119,0,0,0,0.001,7e-05,0.002673,0.035121,0.036006,0.047351,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-10.scen:,45,24
0.601901,19,37,35125,80312,2573,2573,2531,2547,4,0,1,7,10,0,0,112,0,0.460546,0.00076,0.001147,0.001698,0.055873,0,0.024287,5.1e-05,0.004303,0.048241,0.049383,0.024782,WDG+GR+GC+T+BP with AStar,scens/den312d-even-10.scen:,45,0
1.46797,208,416,296045,685809,2647,2647,2647,2647,86,55,54,98,0,0,0,1,0,0.000313,7e-06,0.006438,0,1e-06,0,0.000133,0.00082,0.019452,0.273287,0.282415,0.026912,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-6.scen:,45,18
0.539015,73,148,157160,363714,2863,2863,2863,2863,89,46,18,0,9,0,0,0,0,0,0,0.003791,0,0,0,0,0.000451,0.011977,0.136542,0.143865,0.035079,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-20.scen:,45,19
0.433088,50,99,131115,293148,2863,2863,2832,2850,77,31,11,0,7,0,0,177,66,0.249617,0.000738,0.003131,0.009668,0.010071,0,0.025042,0.000375,0.01118,0.123289,0.12865,0.014339,WDG+GR+GC+T+BP with AStar,scens/den312d-even-20.scen:,45,0
0.526643,37,74,41552,113356,3252,3252,3252,3252,7,0,1,31,4,0,0,0,0,0,0,0.002539,0,0,0,0,9.9e-05,0.00437,0.057748,0.060615,0.048196,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-25.scen:,45,24
1.68338,190,378,183706,481574,3254,3254,3252,3254,71,27,0,134,27,0,0,6,0,0.005191,4.8e-05,0.009076,0,0.00029,0,0.001398,0.000522,0.024759,0.282753,0.294832,0.04479,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-25.scen:,45,24
0.531836,37,73,41568,113421,3252,3252,3231,3247,7,0,1,31,4,0,0,151,54,0.373827,0.001139,0.00227,0.004268,0.057373,0,0.021362,0.000102,0.004472,0.058201,0.061088,0.024494,WDG+GR+GC+T+BP with AStar,scens/den312d-even-25.scen:,45,0
1.51444,476,952,723703,1518822,2990,2990,2990,2990,82,53,26,44,352,0,0,0,0,0,0,0.022763,0,0,0,0,0.002273,0.062416,1.02495,1.06435,0.048458,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-4.scen:,45,24
2.22986,570,1140,1065230,2129337,2990,2990,2990,2990,41,66,20,70,413,0,0,0,0,3.7e-05,1.2e-05,0.027689,0,1e-06,0,0.001163,0.003559,0.083006,1.52413,1.58358,0.047162,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-4.scen:,45,24
1.33857,468,935,643869,1358935,2990,2990,2939,2948,47,48,26,51,342,0,0,0,0,0.012004,0.006434,0.020489,0.020013,0.113677,0,0.209877,0.001983,0.059856,0.915912,0.950262,0.024748,CG+GR+DC+T+BP with AStar,scens/den312d-even-4.scen:,45,0
0.434945,172,344,153674,444535,2689,2689,2689,2689,185,66,14,80,11,0,0,0,0,0,0,0.011253,0,0,0,0,0.000775,0.023509,0.248888,0.26128,0.04833,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-24.scen:,45,26
0.388064,160,318,128813,364698,2689,2689,2689,2689,116,70,6,72,10,0,0,0,0,1.1e-05,3.5e-05,0.008319,0.000209,4e-06,0,0.00277,0.000563,0.017249,0.204657,0.213807,0.04515,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-24.scen:,45,24
0.429965,172,343,153674,444535,2689,2689,2671,2677,185,66,14,80,11,0,0,0,0,0.002764,0.003778,0.010984,0.017914,0.044999,0,0.082544,0.000739,0.022869,0.245996,0.258327,0.024288,CG+GR+DC+T+BP with AStar,scens/den312d-even-24.scen:,45,0
1.40433,418,838,544883,1120238,2696,2696,2696,2696,84,109,54,223,32,0,0,0,0,0,0,0.018417,0,0,0,0,0.002344,0.049094,0.792665,0.813214,0.04922,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-8.scen:,45,24
2.01541,663,1324,832771,1690883,2696,2696,2696,2696,118,269,99,245,48,0,0,0,0,1.9e-05,2.4e-05,0.024107,0,0,0,0.000522,0.003719,0.075015,1.1919,1.21952,0.045823,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-8.scen:,45,23
1.40096,418,837,544883,1120238,2696,2696,2663,2672,84,109,54,223,32,0,0,0,0,0.017173,0.011075,0.017865,0.07079,0.159221,0,0.250127,0.002311,0.048864,0.791105,0.811386,0.024776,CG+GR+DC+T+BP with AStar,scens/den312d-even-8.scen:,45,0
12.2091,6950,13762,7374737,18293050,3052,3052,3052,3052,4351,5659,536,447,308,0,0,0,0,0,0,0.28441,0,0,0,0,0.03302,0.894056,8.59613,8.92012,0.047894,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-18.scen:,45,26
0.069895,42,84,26531,89558,2697,2697,2697,2697,54,24,7,9,1,0,0,0,0,0,0,0.002799,0,0,0,0,0.000192,0.005388,0.041038,0.04437,0.055267,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-17.scen:,50,24
0.210745,111,220,88629,268403,2697,2697,2697,2697,101,73,16,19,1,0,0,0,0,1.3e-05,4.2e-05,0.005687,4.8e-05,3e-06,0,0.001439,0.000474,0.013284,0.141328,0.150107,0.050612,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-17.scen:,50,24
0.069248,42,83,26531,89558,2697,2697,2685,2692,54,24,7,9,1,0,0,0,0,0.000677,0.000953,0.002481,0.001551,0.004948,0,0.007903,0.000186,0.00529,0.040586,0.043874,0.0273,CG+GR+GC+T+BP with AStar,scens/den312d-even-17.scen:,50,0
0.082877,11,22,9336,31768,2351,2351,2351,2351,8,2,0,7,1,0,0,0,0,0,0,0.000943,0,0,0,0,2.6e-05,0.001336,0.010746,0.011314,0.048604,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-23.scen:,45,24
0.104514,17,34,15743,44718,2351,2351,2351,2351,7,2,0,13,1,0,0,1,0,0.000382,1.4e-05,0.001035,0,0,0,0.000165,3.5e-05,0.001785,0.02081,0.021541,0.046692,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-23.scen:,45,23
0.119377,20,39,15860,48409,2351,2351,2338,2350,6,2,0,16,1,0,0,48,15,0.075906,0.000576,0.001008,0.001447,0.001964,0,0.010031,3.9e-05,0.002115,0.021305,0.022222,0.024686,WDG+GR+GC+T+BP with AStar,scens/den312d-even-23.scen:,45,0
0.597898,56,112,78430,191679,3125,3125,3125,3125,33,19,8,8,20,0,0,0,0,0,0,0.004117,0,0,0,0,0.000303,0.010383,0.113767,0.118368,0.048901,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-2.scen:,45,31
1.14764,259,518,497187,925950,2861,2861,2861,2861,95,50,26,143,39,0,0,0,0,0,0,0.013046,0,0,0,0,0.001135,0.042832,0.72518,0.739577,0.055117,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-10.scen:,50,25
0.39457,26,51,56924,125950,3125,3125,3125,3125,13,5,3,3,14,0,0,0,0,0,0,0.002298,0,0,0,0,0.000154,0.005263,0.074367,0.076726,0.046945,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-2.scen:,45,23
0.597415,56,111,78430,191679,3125,3125,3090,3102,33,19,8,8,20,0,0,187,28,0.370518,0.001511,0.003778,0.005711,0.024734,0,0.064295,0.000305,0.010198,0.112851,0.117429,0.024107,WDG+GR+GC+T+BP with AStar,scens/den312d-even-2.scen:,45,0
1.40755,289,578,640516,1172894,2861,2861,2861,2861,137,59,30,167,32,0,0,0,0,5e-06,1.3e-05,0.014835,0,1e-06,0,0.000335,0.001391,0.05139,0.915922,0.932789,0.052454,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-10.scen:,50,24
1.1526,259,517,497187,925950,2861,2861,2815,2824,95,50,26,143,39,0,0,0,0,0.01478,0.006732,0.012605,0.032117,0.198513,0,0.136507,0.001129,0.043429,0.728608,0.742882,0.027543,CG+GR+GC+T+BP with AStar,scens/den312d-even-10.scen:,50,0
14.3023,6950,13762,7374737,18293050,3052,3052,3052,3052,4351,5659,536,447,308,0,0,0,0,0,0,0.338607,0,0,0,0,0.037666,1.02152,10.1473,10.5307,0.048374,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-18.scen:,45,25
6.36683,1883,3766,1490166,3492650,2730,2730,2730,2730,622,557,97,294,934,0,0,0,0,0,0,0.074971,0,0,0,0,0.006778,0.225132,2.31344,2.40864,0.049063,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-19.scen:,45,25
5.63182,1409,2818,1278563,2977043,2730,2730,2730,2730,877,338,205,265,600,0,0,0,0,0,0,0.060139,0,0,0,0,0.00794,0.188499,1.9853,2.06359,0.04681,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-19.scen:,45,28
6.37821,1883,3765,1490166,3492650,2730,2730,2695,2708,622,557,97,294,934,0,0,1188,3211,2.68746,0.035522,0.074108,0.198058,0.599379,0,0.345683,0.006861,0.224711,2.31948,2.41445,0.024791,WDG+GR+GC+T+BP with AStar,scens/den312d-even-19.scen:,45,0
0.317827,17,34,29124,79948,2925,2925,2925,2925,21,5,0,6,5,0,0,0,0,0,0,0.001841,0,0,0,0,7.7e-05,0.004296,0.041112,0.042761,0.047995,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-21.scen:,45,26
0.448651,34,66,48702,128433,2925,2925,2925,2925,31,19,0,7,6,0,0,5,0,0.004082,2.5e-05,0.002503,0,1e-06,0,0.002339,0.000129,0.006755,0.070515,0.07305,0.044261,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-21.scen:,45,29
0.27677,14,27,25470,70386,2925,2925,2897,2912,21,1,0,7,5,0,0,102,0,0.203301,0.000302,0.001378,0.001517,0.009058,0,0.017813,6.2e-05,0.003588,0.034258,0.035677,0.024674,WDG+GR+GC+T+BP with AStar,scens/den312d-even-21.scen:,45,0
0.137821,54,108,36548,99357,2381,2381,2381,2381,22,18,4,4,27,0,0,0,0,0,0,0.002443,0,0,0,0,0.000132,0.005678,0.053198,0.055637,0.049422,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-9.scen:,45,26
0.142438,58,114,33336,95949,2381,2381,2381,2381,23,15,8,7,26,0,0,2,0,0.000735,2.4e-05,0.002304,0,2e-06,0,0.000304,0.000251,0.005614,0.050035,0.052376,0.04671,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-9.scen:,45,25
0.138458,54,107,36548,99357,2381,2381,2365,2373,22,18,4,4,27,0,0,53,47,0.062485,0.001026,0.002182,0.001117,0.000804,0,0.009442,0.000138,0.005771,0.053549,0.055963,0.024738,WDG+GR+GC+T+BP with AStar,scens/den312d-even-9.scen:,45,0
16.2752,6950,13761,7374737,18293050,3052,3052,3025,3032,4351,5659,536,447,308,0,0,0,0,0.11266,0.136427,0.389303,1.21616,1.20478,0,1.12822,0.038096,1.09206,11.5617,11.9994,0.025627,CG+GR+DC+T+BP with AStar,scens/den312d-even-18.scen:,45,0
0.063368,23,46,22375,70406,2520,2520,2520,2520,20,14,3,4,1,0,0,0,0,0,0,0.001699,0,0,0,0,8.9e-05,0.002457,0.031131,0.033058,0.049057,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-17.scen:,45,25
0.064501,23,44,23300,71588,2520,2520,2518,2519,24,14,3,3,1,0,0,0,0,2e-06,2.4e-05,0.001523,8.4e-05,0.00028,0,0.002323,0.000102,0.002301,0.032953,0.034734,0.044192,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-17.scen:,45,24
0.063252,23,45,22375,70406,2520,2520,2510,2516,20,14,3,4,1,0,0,0,0,0.000593,0.000405,0.001443,0.002303,0.007643,0,0.010997,9e-05,0.002456,0.031191,0.033139,0.024172,CG+GR+DC+T+BP with AStar,scens/den312d-even-17.scen:,45,0
0.681291,157,314,269735,528910,2573,2573,2573,2573,43,21,12,109,14,0,0,0,0,0,0,0.00704,0,0,0,0,0.000612,0.024981,0.405351,0.412919,0.048806,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-10.scen:,45,25
1.99401,1210,2422,764027,2210508,3009,3009,3009,3009,504,754,15,440,1,0,0,0,0,0,0,0.032975,0,0,0,0,0.002444,0.091809,0.827361,0.869918,0.045682,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-3.scen:,45,24
0.762885,196,390,303560,599827,2573,2573,2573,2573,26,20,12,149,13,0,0,0,0,2.5e-05,2e-05,0.00743,0,1e-06,0,0.000795,0.000764,0.027007,0.457573,0.46598,0.046601,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-10.scen:,45,25
0.67924,157,313,269735,528910,2573,2573,2531,2539,43,21,12,109,14,0,0,0,0,0.013041,0.003857,0.006932,0.010834,0.123739,0,0.102301,0.000579,0.024529,0.40385,0.411622,0.024808,CG+GR+DC+T+BP with AStar,scens/den312d-even-10.scen:,45,0
5.33649,268,534,303227,687049,2730,2730,2720,2720,81,144,3,63,56,0,0,995,214,3.88574,0.006422,0.012994,0.036164,0.126692,0,0.22961,0.001027,0.035672,0.449925,0.465768,0.048227,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-5.scen:,45,23
1.2931,296,592,284758,712534,2783,2783,2783,2783,193,166,61,17,51,0,0,0,0,0,0,0.014672,0,0,0,0,0.001947,0.04377,0.439749,0.457728,0.047688,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-14.scen:,45,27
0.566095,80,160,98603,250728,2783,2783,2782,2782,78,46,11,9,13,0,0,8,0,0.018129,4.9e-05,0.005019,0.000377,1.2e-05,0,0.00305,0.000584,0.014111,0.145621,0.15122,0.045128,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-14.scen:,45,24
0.881826,180,359,199964,487187,2783,2783,2755,2768,91,94,23,43,19,0,0,189,325,0.399725,0.00421,0.008714,0.018017,0.058241,0,0.0537,0.000947,0.026265,0.309027,0.319592,0.025696,WDG+GR+GC+T+BP with AStar,scens/den312d-even-14.scen:,45,0
1.03689,114,226,185873,400108,2465,2465,2465,2465,71,40,6,33,33,0,0,9,0,0.006708,2.9e-05,0.004962,6.9e-05,6e-06,0,0.00369,0.000442,0.020626,0.261113,0.266927,0.045794,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-7.scen:,45,24
0.464625,65,129,104834,227277,2465,2465,2450,2459,30,8,7,28,21,0,0,79,80,0.232955,0.00132,0.003108,0.004042,0.037987,0,0.030042,0.00028,0.011098,0.144702,0.148363,0.02483,WDG+GR+GC+T+BP with AStar,scens/den312d-even-7.scen:,45,0
6.78826,462,926,901233,1842433,2952,2952,2952,2952,384,246,48,136,32,0,0,0,0,0,0,0.029025,0,0,0,0,0.002805,0.098358,1.31419,1.35014,0.04952,WDG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-15.scen:,45,27
10.5116,3246,6494,4435461,10442549,3082,3082,3082,3082,1865,1348,517,1315,66,0,0,0,0,0,0,0.179368,0,0,0,0,0.017376,0.471854,6.87092,7.12713,0.052596,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-6.scen:,50,26
2.43555,176,354,264092,557305,2952,2952,2952,2952,118,66,30,73,7,0,0,2,0,0.002167,1.3e-05,0.010084,9.9e-05,1e-06,0,0.001285,0.001045,0.033499,0.401749,0.414135,0.047344,WDG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-15.scen:,45,23
6.79973,462,925,901233,1842433,2952,2952,2908,2928,384,246,48,136,32,0,0,1063,1262,4.55181,0.010708,0.028837,0.234116,0.26645,0,0.263607,0.002906,0.098383,1.31824,1.35452,0.024136,WDG+GR+DC+T+BP with AStar,scens/den312d-even-15.scen:,45,0
3.19085,946,1894,1371719,3235914,2647,2647,2647,2647,696,391,272,280,3,0,0,0,0,0,0,0.04801,0,0,0,0,0.006814,0.13254,2.08808,2.17306,0.046571,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-6.scen:,45,23
6.20975,848,1696,2107882,4061546,2990,2990,2990,2990,109,98,22,75,652,0,0,0,0,0,0,0.030499,0,0,0,0,0.003193,0.125739,1.89249,1.96864,0.028042,WDG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-4.scen:,45,16
16.8897,1618,3236,3950379,7629488,2990,2990,2990,2990,53,195,48,191,1183,0,0,1,0,0.001575,1.2e-05,0.085966,0,1e-06,0,0.001552,0.010089,0.307517,5.62118,5.83163,0.045909,WDG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-4.scen:,45,26
10.4798,851,1701,2206139,4258257,2990,2990,2939,2956,102,104,23,84,639,0,0,1891,1631,5.94244,0.013762,0.053328,0.068583,0.316172,0,0.845142,0.005444,0.177933,3.10494,3.21965,0.024252,WDG+GR+DC+T+BP with AStar,scens/den312d-even-4.scen:,45,0
0.536787,106,212,235490,531819,3322,3322,3322,3322,153,75,13,0,17,0,0,0,0,0,0,0.010187,0,0,0,0,0.001121,0.02316,0.340271,0.355322,0.052783,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-20.scen:,50,23
1.16387,113,226,108734,315404,2689,2689,2689,2689,146,54,9,38,11,0,0,0,0,0,0,0.00832,0,0,0,0,0.000557,0.019281,0.175158,0.18555,0.048782,WDG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-24.scen:,45,26
1.03755,160,318,388769,858633,3322,3322,3285,3296,218,86,31,0,41,0,0,0,0,0.00109,0.001502,0.015766,0.031743,0.041966,0,0.122973,0.002071,0.036514,0.555902,0.579764,0.049635,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-20.scen:,50,25
1.09458,111,220,102010,292019,2689,2689,2689,2689,121,57,10,37,5,0,0,2,0,0.000955,2.4e-05,0.007018,0,0,0,0.000331,0.000526,0.01734,0.162704,0.171431,0.045253,WDG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-24.scen:,45,25
0.419142,78,155,169793,388613,3322,3322,3284,3296,106,30,30,0,17,0,0,0,0,0.002593,0.001826,0.007304,0.02335,0.027519,0,0.086224,0.000839,0.016475,0.241028,0.25237,0.026696,CG+GR+GC+T+BP with AStar,scens/den312d-even-20.scen:,50,0
1.15572,113,225,108734,315404,2689,2689,2671,2683,146,54,9,38,11,0,0,548,161,0.845348,0.002536,0.008041,0.013994,0.036056,0,0.056486,0.00055,0.019043,0.174339,0.184702,0.024031,WDG+GR+DC+T+BP with AStar,scens/den312d-even-24.scen:,45,0
2.12376,643,1286,630688,1571521,3592,3592,3592,3592,9,2,2,627,11,0,0,0,0,0,0,0.03516,0,0,0,0,0.001557,0.070666,1.02267,1.06941,0.05444,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-25.scen:,50,25
2.14327,238,476,337462,703202,2696,2696,2696,2696,112,94,56,67,20,0,0,0,0,0,0,0.012004,0,0,0,0,0.00209,0.03959,0.496704,0.511252,0.04878,WDG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-8.scen:,45,27
2.44267,790,1578,774236,1920782,3594,3594,3592,3593,17,4,0,766,18,0,0,0,0,6e-05,2.6e-05,0.038939,0,0.000284,0,0.000622,0.001997,0.084054,1.22689,1.28071,0.051858,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-25.scen:,50,28
3.36793,511,1022,681879,1365736,2696,2696,2696,2696,146,256,109,92,53,0,0,1,0,0.000567,1.2e-05,0.019761,0,0,0,0.000284,0.004262,0.073758,0.975642,1.00029,0.044157,WDG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-8.scen:,45,25
1.94479,643,1285,630688,1571521,3592,3592,3569,3578,9,2,2,627,11,0,0,0,0,0.023106,0.01747,0.031223,0.084302,0.692667,0,0.104737,0.001548,0.066077,0.933608,0.976857,0.023688,CG+GR+GC+T+BP with AStar,scens/den312d-even-25.scen:,50,0
0.981775,620,1240,568635,1370339,3106,3106,3106,3106,18,10,0,590,19,0,0,0,0,0,0,0.019041,0,0,0,0,0.001298,0.038454,0.578664,0.599997,0.034552,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-23.scen:,55,28
2.12572,238,475,337462,703202,2696,2696,2663,2680,112,94,56,67,20,0,0,438,393,1.27928,0.006033,0.011824,0.05047,0.067907,0,0.160623,0.002053,0.039376,0.488792,0.503381,0.024196,WDG+GR+DC+T+BP with AStar,scens/den312d-even-8.scen:,45,0
1.20255,540,1078,447465,1132394,3108,3108,3106,3107,36,17,0,510,11,0,0,0,0,7.6e-05,3e-05,0.023717,0,0.000519,0,0.001037,0.001606,0.046804,0.705899,0.732156,0.053995,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-23.scen:,55,32
1.18043,502,1003,436061,1071328,3106,3106,3079,3089,15,6,0,481,14,0,0,0,0,0.013264,0.01849,0.023877,0.048765,0.126825,0,0.210612,0.001464,0.045486,0.69137,0.717899,0.029467,CG+GR+DC+T+BP with AStar,scens/den312d-even-23.scen:,55,0
0.407552,97,196,174027,403802,2863,2863,2863,2863,78,63,15,0,19,0,0,0,0,0,0,0.006805,0,0,0,0,0.000656,0.018863,0.250888,0.260926,0.045685,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-20.scen:,45,24
0.556207,118,234,201870,464479,2863,2863,2833,2842,108,69,24,0,23,0,0,0,0,0.00094,0.001022,0.00824,0.023952,0.018838,0,0.0519,0.000902,0.021208,0.29678,0.30818,0.047773,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-20.scen:,45,25
0.361465,84,169,136297,324767,2863,2863,2832,2842,79,51,16,0,17,0,0,0,0,0.001913,0.001607,0.005789,0.049807,0.025259,0,0.056688,0.000501,0.015208,0.195197,0.202706,0.024508,CG+GR+DC+T+BP with AStar,scens/den312d-even-20.scen:,45,0
1.24681,391,782,353634,909444,3252,3252,3252,3252,7,0,2,375,13,0,0,0,0,0,0,0.018654,0,0,0,0,0.000894,0.035013,0.556867,0.583631,0.048962,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-25.scen:,45,27
1.23882,375,748,341012,878023,3254,3254,3252,3253,16,5,0,356,12,0,0,0,0,7.4e-05,5.7e-05,0.016096,0,0.000303,0,0.001709,0.000799,0.033392,0.544933,0.567674,0.046808,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-25.scen:,45,24
1.26248,391,781,353650,909509,3252,3252,3231,3239,7,0,2,375,13,0,0,0,0,0.01003,0.01225,0.018862,0.048404,0.415232,0,0.148168,0.000848,0.034934,0.567422,0.594609,0.02553,CG+GR+DC+T+BP with AStar,scens/den312d-even-25.scen:,45,0
11.9302,3780,7522,4710544,10701075,3708,3708,3708,3708,2379,1678,417,1052,632,0,0,0,0,0,0,0.246099,0,0,0,0,0.022613,0.535343,7.20293,7.51728,0.059116,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-2.scen:,55,34
23.4365,7762,15496,9348261,20714215,3046,3046,3046,3046,6239,3486,206,2143,1926,0,0,0,0,0,0,0.404216,0,0,0,0,0.039481,1.26927,14.4495,14.9366,0.054065,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-1.scen:,50,24
13.4819,6177,12319,8239879,17855983,2843,2843,2843,2843,3225,3865,92,1683,536,0,0,0,0,0,0,0.187732,0,0,0,0,0.019389,0.659121,8.13632,8.35925,0.047873,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-1.scen:,45,24
10.1525,3459,6871,4008885,8961836,3708,3708,3708,3708,1242,1439,378,1045,596,0,0,0,0,1.3e-05,1.6e-05,0.193851,0,1e-06,0,0.000613,0.019797,0.430064,6.09832,6.33824,0.056736,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-2.scen:,55,32
11.9152,3780,7521,4710544,10701075,3708,3708,3656,3666,2379,1678,417,1052,632,0,0,0,0,0.107322,0.099587,0.246292,0.361062,0.973763,0,2.52445,0.021417,0.531572,7.18401,7.49712,0.030068,CG+GR+DC+T+BP with AStar,scens/den312d-even-2.scen:,55,0
15.8357,5237,10442,7568390,16209453,2843,2843,2843,2843,3221,3260,82,1480,414,0,0,0,0,2e-06,6e-06,0.220367,1.1e-05,1e-06,0,0.000263,0.02075,0.722165,9.88429,10.1434,0.047962,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-1.scen:,45,22
